trial,epoch,winRate,tieRate,lossRate,Defend,Defensive invade, Evasive invade, Hunt
27,14,0.0,0.975,0.025,1.0,0.0,0.0,0.0
27,16,0.0,0.775,0.225,1.0,0.0,0.0,0.0
27,18,0.0,0.9,0.1,1.0,0.0,0.0,0.0
27,20,0.0,0.775,0.225,1.0,0.0,0.0,0.0
27,22,0.0,0.925,0.075,1.0,0.0,0.0,0.0
27,24,0.0,0.925,0.075,1.0,0.0,0.0,0.0
27,26,0.0,0.875,0.125,1.0,0.0,0.0,0.0
28,0,0.325,0.0,0.675,0.0,0.0,1.0,0.0
28,2,0.675,0.0,0.325,0.0,1.0,0.0,0.0
28,4,0.3,0.575,0.125,0.0,0.0,0.0,1.0
28,6,0.4,0.475,0.125,0.0,0.0,0.0,1.0
28,8,0.35,0.0,0.65,0.0,1.0,0.0,0.0
28,10,0.425,0.0,0.575,0.0,1.0,0.0,0.0
28,12,0.35,0.0,0.65,0.0,1.0,0.0,0.0
28,14,0.45,0.0,0.55,0.0,1.0,0.0,0.0
28,16,0.525,0.0,0.475,0.0,1.0,0.0,0.0
28,18,0.425,0.0,0.575,0.0,1.0,0.0,0.0
28,20,0.5,0.0,0.5,0.0,1.0,0.0,0.0
28,22,0.425,0.0,0.575,0.0,1.0,0.0,0.0
28,24,0.4,0.0,0.6,0.0,1.0,0.0,0.0
28,26,0.325,0.0,0.675,0.0,1.0,0.0,0.0
29,0,0.0,0.8,0.2,1.0,0.0,0.0,0.0
29,2,0.3,0.6,0.1,0.0,0.0,0.0,1.0
29,4,0.275,0.575,0.15,0.0,0.0,0.0,1.0
29,6,0.0,0.8,0.2,1.0,0.0,0.0,0.0
29,8,0.1,0.0,0.9,0.0,0.0,1.0,0.0
29,10,0.275,0.0,0.725,0.0,0.0,1.0,0.0
29,12,0.175,0.0,0.825,0.0,0.0,1.0,0.0
29,14,0.325,0.0,0.675,0.0,0.0,1.0,0.0
29,16,0.15,0.0,0.85,0.0,0.0,1.0,0.0
29,18,0.25,0.0,0.75,0.0,0.0,1.0,0.0
29,20,0.175,0.0,0.825,0.0,0.0,1.0,0.0
29,22,0.275,0.0,0.725,0.0,0.0,1.0,0.0
29,24,0.175,0.0,0.825,0.0,0.0,1.0,0.0
29,26,0.3,0.0,0.7,0.0,0.0,1.0,0.0
